5,50000000000000000,B
21,0,B
0,0,B
6,0,B
2,20000000000000000,B
4,200000000000000000,B
13,1747000000000000000,B
10,180726214982967567,B
47,0,B
11,300000000000000000,B
19,0,B
15,0,B
0,0,B
18,0,B
9,1083000000000000000,B
0,0,B
0,0,B
0,0,B
0,0,B
6,350000000000000000,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
5,0,B
0,0,B
15,13000000000000000,B
0,0,B
0,0,B
0,0,B
0,0,B
0,0,B
3,1003588000000000000,B
23,0,B
13,0,B
0,0,B
0,0,B
5,260000000000000000,B
0,0,B
0,0,B
12,0,B
0,0,B
5,240000000000000000,B
29,10490000000000000,B
0,0,B
6,43871640000000000,B
4,55000000000000000,B
0,0,B
12,1520850000000000000,B
7,0,B
4,512952410865629824,B
4,180528000000000000,B
0,0,B
2,260000000000000000,B
5,0,B
7,0,B
0,0,B
2,47347600000000000,B
13,400000000000000000,B
51,0,B
0,0,B
45,0,B
29,0,B
10,0,B
12,3780000000000000,B
3,22474436453293250,B
6,220000000000000000,B
4,0,B
0,0,B
0,0,B
5,46972090016237410,B
5,0,B
3,8000000000000000,B
0,0,B
11,171500000000000000,B
13,0,B
10,40349633746577572,B
2,93521312947983910,B
0,0,B
5,20000000000000000,B
0,0,B
50,0,B
27,100000000000000000,B
31,0,B
2,65119502383061584,B
0,0,B
0,0,B
4,50000000000000000,B
11,25000000000000000,B
9,200000000000000000,B
0,0,B
16,280000000000000000,B
16,390000000000000000,B
5,150940000000000000,B
17,10016000000000000,B
10,2124894330000000000,B
0,0,B
8,0,B
0,0,B
4,110000000000000000,B
12,2000000000000000000,B
14,2495000000000000000,B
0,0,B
0,0,B
0,0,B
0,0,B
1,4000000000000000,B
0,0,B
0,0,B
0,0,B
14,217826548047299413,B
12,0,B
0,0,B
6,48000000000000000,B
10,2000000000000000,B
0,0,B
0,0,B
0,0,B
5,0,B
0,0,B
32,0,B
2,0,B
17,0,B
11,25000000000000000,B
4,0,B
0,0,B
0,0,B
30,100000000000000000,B
0,0,B
3,0,B
2,1500000000000000000,B
15,290000000000000000,B
0,0,B
4,21000000000000000,B
31,0,B
3,453083000000000000,B
0,0,B
6,0,B
0,0,B
37,0,B
15,0,B
0,0,B
0,0,B
0,0,B
2,77728033101640017,B
13,305000000000000000,B
0,0,B
